h_fare,h_tips,h_tolls,h_extras,h_total,h_n,comp_name_top10,mop,day,hour,month,weekday,year
11.5,0,0,0,11.5,1,"Dispatch Taxi Affiliation",otro,9,5,1,5,2016
32.5,0,0,0,32.5,4,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,9,5,1,5,2016
1008.75,159.99,0,0,1168.74,55,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",9,5,1,5,2016
199.25,0,0,0,199.25,8,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,9,6,1,5,2016
505.75,88.07,0,0,593.82,21,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",9,6,1,5,2016
43.25,0,0,3,46.25,1,"Dispatch Taxi Affiliation",otro,9,7,1,5,2016
81.5,0,0,0,81.5,5,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,9,7,1,5,2016
498.5,90.34,0,0,588.84,13,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",9,7,1,5,2016
23.75,0,0,2,25.75,2,"Dispatch Taxi Affiliation",otro,9,8,1,5,2016
80.75,0,0,0,80.75,12,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,9,8,1,5,2016
603.5,106.06,0,0,709.56,19,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",9,8,1,5,2016
137.75,0,0,0,137.75,8,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,9,9,1,5,2016
597.5,100.11,0,0,697.61,36,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",9,9,1,5,2016
7,0,0,0,7,2,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,9,10,1,5,2016
1058.75,207.27,0,0,1266.02,65,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",9,10,1,5,2016
7.25,0,0,0,7.25,1,"Dispatch Taxi Affiliation",otro,9,11,1,5,2016
43.25,0,0,0,43.25,5,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,9,11,1,5,2016
940.5,171.4,0,0,1111.9,66,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",9,11,1,5,2016
11.5,0,0,0,11.5,1,"Dispatch Taxi Affiliation",otro,9,12,1,5,2016
66.5,0,0,0,66.5,5,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,9,12,1,5,2016
1232.13,220.95,0,0,1453.08,84,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",9,12,1,5,2016
176.25,0,0,0,176.25,8,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,9,13,1,5,2016
1611.75,308.62,0,0,1920.37,112,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",9,13,1,5,2016
5.25,0,0,0,5.25,1,"Dispatch Taxi Affiliation",otro,9,14,1,5,2016
172.5,0,0,0,172.5,11,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,9,14,1,5,2016
1872.5,354.76,0,0,2227.26,137,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",9,14,1,5,2016
141.25,0,0,0,141.25,12,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,9,15,1,5,2016
1992.25,374.88,0,0,2367.13,137,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",9,15,1,5,2016
86.75,0,0,4,90.75,1,"Dispatch Taxi Affiliation",otro,9,16,1,5,2016
126.25,0,0,0,126.25,12,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,9,16,1,5,2016
2232.4,440.77,0,0,2673.17,170,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",9,16,1,5,2016
6.5,0,0,0,6.5,1,"Dispatch Taxi Affiliation",otro,9,17,1,5,2016
250.75,0,0,0,250.75,16,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,9,17,1,5,2016
2379.75,446.77,0,0,2826.52,165,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",9,17,1,5,2016
96.75,0,0,0,96.75,14,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,9,18,1,5,2016
2675.8,522.06,0,0,3197.86,178,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",9,18,1,5,2016
15.25,0,0,2,17.25,2,"Dispatch Taxi Affiliation",otro,9,19,1,5,2016
119.5,0,0,0,119.5,12,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,9,19,1,5,2016
2034.5,423.22,0,0,2457.72,157,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",9,19,1,5,2016
11.75,0,0,1,12.75,1,"Dispatch Taxi Affiliation",otro,9,20,1,5,2016
5.75,0,0,0,5.75,1,"Dispatch Taxi Affiliation",otro,9,20,1,5,2016
171.25,0,0,0,171.25,11,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,9,20,1,5,2016
2773.75,532.76,0,0,3306.51,202,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",9,20,1,5,2016
11.75,0,0,1,12.75,2,"Dispatch Taxi Affiliation",otro,9,21,1,5,2016
251.5,0,0,0,251.5,22,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,9,21,1,5,2016
2017.25,383.24,0,0,2400.49,134,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",9,21,1,5,2016
67,0,0,0,67,8,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,9,22,1,5,2016
1797,327.84,0,0,2124.84,137,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",9,22,1,5,2016
13.25,0,0,5,18.25,1,"Dispatch Taxi Affiliation",otro,9,23,1,5,2016
143.25,0,0,0,143.25,10,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,9,23,1,5,2016
1708.25,345.57,0,0,2053.82,138,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",9,23,1,5,2016
0,0,0,0,0,1,"Dispatch Taxi Affiliation",otro,10,0,1,6,2016
39.5,0,0,4,43.5,1,"Dispatch Taxi Affiliation",otro,10,0,1,6,2016
83.5,0,0,0,83.5,9,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,10,0,1,6,2016
2296,505.46,0,0,2801.46,173,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",10,0,1,6,2016
16.25,0,0,1,17.25,1,"Dispatch Taxi Affiliation",otro,10,1,1,6,2016
92,0,0,0,92,9,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,10,1,1,6,2016
2296.75,463.66,0,0,2760.41,197,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",10,1,1,6,2016
5.25,0,0,0,5.25,1,"Dispatch Taxi Affiliation",otro,10,2,1,6,2016
154.25,0,0,0,154.25,16,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,10,2,1,6,2016
2958.5,605.81,0,0,3564.31,264,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",10,2,1,6,2016
121,0,0,0,121,10,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,10,3,1,6,2016
3203.1,685.14,0,0,3888.24,292,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",10,3,1,6,2016
78.25,0,0,0,78.25,8,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,10,4,1,6,2016
2658.85,486.18,0,0,3145.03,199,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",10,4,1,6,2016
109.25,0,0,0,109.25,6,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,10,5,1,6,2016
1242,240.45,0,0,1482.45,87,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",10,5,1,6,2016
95,0,0,0,95,6,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,10,6,1,6,2016
849.1,166.3,0,0,1015.4,42,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",10,6,1,6,2016
133.25,0,0,0,133.25,10,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,10,7,1,6,2016
880,170.72,0,0,1050.72,26,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",10,7,1,6,2016
78.25,0,0,6,84.25,3,"Dispatch Taxi Affiliation",otro,10,8,1,6,2016
78,0,0,0,78,3,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,10,8,1,6,2016
760.5,134.85,0,0,895.35,31,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",10,8,1,6,2016
59.25,0,0,0,59.25,3,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,10,9,1,6,2016
559.5,85.16,0,0,644.66,23,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",10,9,1,6,2016
175.75,0,0,0,175.75,7,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,10,10,1,6,2016
905.25,170.9,0,0,1076.15,32,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",10,10,1,6,2016
28.4,0,0,0,28.4,4,"Dispatch Taxi Affiliation",otro,10,11,1,6,2016
81.75,0,0,0,81.75,10,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,10,11,1,6,2016
1368.5,257.18,0,0,1625.68,77,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",10,11,1,6,2016
6.75,0,0,0,6.75,1,"Dispatch Taxi Affiliation",otro,10,12,1,6,2016
102.25,0,0,0,102.25,16,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,10,12,1,6,2016
1361.75,239.05,0,0,1600.8,77,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",10,12,1,6,2016
0,0,0,0,0,2,"Dispatch Taxi Affiliation",otro,10,13,1,6,2016
10.75,0,0,0,10.75,1,"Dispatch Taxi Affiliation",otro,10,13,1,6,2016
73,0,0,0,73,7,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,10,13,1,6,2016
1939.05,332.16,0,0,2271.21,110,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",10,13,1,6,2016
7.5,0,0,6,13.5,2,"Dispatch Taxi Affiliation",otro,10,14,1,6,2016
12,0,0,0,12,2,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,10,14,1,6,2016
1815.9,333.45,0,0,2149.35,82,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",10,14,1,6,2016
69.5,0,0,0,69.5,7,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,10,15,1,6,2016
2193,399.26,0,0,2592.26,89,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",10,15,1,6,2016
14.5,0,0,0,14.5,1,"Dispatch Taxi Affiliation",otro,10,16,1,6,2016
151,0,0,0,151,12,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,10,16,1,6,2016
2327.45,445.64,0,0,2773.09,112,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",10,16,1,6,2016
71,0,0,108,179,1,"Dispatch Taxi Affiliation",otro,10,17,1,6,2016
89,0,0,0,89,8,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,10,17,1,6,2016
2922.25,498.38,0,0,3420.63,130,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",10,17,1,6,2016
3.25,0,0,0,3.25,1,"Dispatch Taxi Affiliation",otro,10,18,1,6,2016
227.5,0,0,0,227.5,13,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,10,18,1,6,2016
3134.25,571.6,0,0,3705.85,135,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",10,18,1,6,2016
6,0,0,0,6,1,"Dispatch Taxi Affiliation",otro,10,19,1,6,2016
222.25,0,0,0,222.25,14,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,10,19,1,6,2016
2737.45,501.12,0,0,3238.57,130,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",10,19,1,6,2016
153.75,0,0,0,153.75,5,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,10,20,1,6,2016
3430.95,639.13,0,0,4070.08,128,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",10,20,1,6,2016
132.25,0,0,0,132.25,8,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,10,21,1,6,2016
3607.5,700.64,0,0,4308.14,124,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",10,21,1,6,2016
3.25,0,0,4,7.25,1,"Dispatch Taxi Affiliation",otro,10,22,1,6,2016
127.5,0,0,0,127.5,7,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,10,22,1,6,2016
3291.5,600.03,0,0,3891.53,119,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",10,22,1,6,2016
189,0,0,0,189,10,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,10,23,1,6,2016
2379.84,458.78,0,0,2838.62,92,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",10,23,1,6,2016
20.5,0,0,1,21.5,1,"Dispatch Taxi Affiliation",otro,11,0,1,0,2016
66.75,0,0,0,66.75,4,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,11,0,1,0,2016
1465.75,275.28,0,0,1741.03,59,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",11,0,1,0,2016
26,0,0,0,26,6,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,11,1,1,0,2016
1095.75,200.84,0,0,1296.59,35,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",11,1,1,0,2016
33.25,0,0,0,33.25,5,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,11,2,1,0,2016
737.25,148.47,0,0,885.72,26,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",11,2,1,0,2016
26.25,0,0,0,26.25,3,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,11,3,1,0,2016
135,22.14,0,0,157.14,9,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",11,3,1,0,2016
51.5,0,0,0,51.5,7,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,11,4,1,0,2016
61.5,13.66,0,0,75.16,6,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",11,4,1,0,2016
255,0,0,0,255,16,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,11,5,1,0,2016
526.75,97.25,0,0,624,20,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",11,5,1,0,2016
239.75,0,0,0,239.75,13,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,11,6,1,0,2016
1360.25,265.8,0,0,1626.05,41,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",11,6,1,0,2016
218.25,0,0,0,218.25,17,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,11,7,1,0,2016
1642.25,259.48,0,0,1901.73,69,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",11,7,1,0,2016
15,0,0,0,15,3,"Dispatch Taxi Affiliation",otro,11,8,1,0,2016
41.25,0,0,0,41.25,3,"Dispatch Taxi Affiliation",otro,11,8,1,0,2016
148,0,0,0,148,14,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,11,8,1,0,2016
2025.2,364.46,0,0,2389.66,141,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",11,8,1,0,2016
92.75,0,0,0,92.75,9,"Dispatch Taxi Affiliation",otro,11,9,1,0,2016
18.75,0,0,0,18.75,2,"Dispatch Taxi Affiliation",otro,11,9,1,0,2016
39.25,0,0,0,39.25,5,"Dispatch Taxi Affiliation",otro,11,9,1,0,2016
196.5,0,0,0,196.5,28,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,11,9,1,0,2016
3608.37,640.31,0,0,4248.68,252,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",11,9,1,0,2016
58.25,0,0,7,65.25,7,"Dispatch Taxi Affiliation",otro,11,10,1,0,2016
18.25,0,0,0,18.25,2,"Dispatch Taxi Affiliation",otro,11,10,1,0,2016
243.75,0,0,0,243.75,20,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,11,10,1,0,2016
4085.15,778.76,0,0,4863.91,259,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",11,10,1,0,2016
43.75,0,0,0,43.75,7,"Dispatch Taxi Affiliation",otro,11,11,1,0,2016
5.5,0,0,0,5.5,1,"Dispatch Taxi Affiliation",otro,11,11,1,0,2016
236.25,0,0,0,236.25,17,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,11,11,1,0,2016
3215.25,653.17,0,0,3868.42,160,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",11,11,1,0,2016
51.25,0,0,2,53.25,8,"Dispatch Taxi Affiliation",otro,11,12,1,0,2016
10,0,0,0,10,1,"Dispatch Taxi Affiliation",otro,11,12,1,0,2016
200,0,0,0,200,18,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,11,12,1,0,2016
3603.25,640.56,0,0,4243.81,198,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",11,12,1,0,2016
119.5,0,0,2,121.5,9,"Dispatch Taxi Affiliation",otro,11,13,1,0,2016
13.5,8,0,0,21.5,2,"Dispatch Taxi Affiliation",otro,11,13,1,0,2016
175,0,0,0,175,21,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,11,13,1,0,2016
4393.25,831.46,0,0,5224.71,213,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",11,13,1,0,2016
66.25,0,0,2,68.25,5,"Dispatch Taxi Affiliation",otro,11,14,1,0,2016
36.25,0,0,0,36.25,1,"Dispatch Taxi Affiliation",otro,11,14,1,0,2016
243.5,0,0,0,243.5,13,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,11,14,1,0,2016
3288.75,616.389999999999,0,0,3905.14,188,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",11,14,1,0,2016
61,0,0,10,71,4,"Dispatch Taxi Affiliation",otro,11,15,1,0,2016
13.5,0,0,0,13.5,1,"Dispatch Taxi Affiliation",otro,11,15,1,0,2016
204.75,0,0,0,204.75,13,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,11,15,1,0,2016
3375.38,665.3,0,0,4040.68,176,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",11,15,1,0,2016
116.75,0,0,6,122.75,7,"Dispatch Taxi Affiliation",otro,11,16,1,0,2016
6.75,0,0,1,7.75,1,"Dispatch Taxi Affiliation",otro,11,16,1,0,2016
40.75,0,0,4,44.75,1,"Dispatch Taxi Affiliation",otro,11,16,1,0,2016
179.5,0,0,0,179.5,22,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,11,16,1,0,2016
4064,783.82,0,0,4847.82,194,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",11,16,1,0,2016
120.25,0,0,0,120.25,15,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,11,17,1,0,2016
3284.75,649.09,0,0,3933.84,211,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",11,17,1,0,2016
61.5,0,0,12,73.5,3,"Dispatch Taxi Affiliation",otro,11,18,1,0,2016
13.5,0,0,0,13.5,1,"Dispatch Taxi Affiliation",otro,11,18,1,0,2016
228,0,0,0,228,18,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,11,18,1,0,2016
4020.75,800.49,0,0,4821.24,286,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",11,18,1,0,2016
155.75,0,1.28,5,162.03,5,"Dispatch Taxi Affiliation",otro,11,19,1,0,2016
6.5,0,0,0,6.5,1,"Dispatch Taxi Affiliation",otro,11,19,1,0,2016
5,0,0,0,5,1,"Dispatch Taxi Affiliation",otro,11,19,1,0,2016
195.5,0,0,0,195.5,14,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,11,19,1,0,2016
4836,979.59,0,0,5815.59,305,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",11,19,1,0,2016
95.5,0,0,8,103.5,3,"Dispatch Taxi Affiliation",otro,11,20,1,0,2016
11,0,0,1,12,1,"Dispatch Taxi Affiliation",otro,11,20,1,0,2016
178,0,0,0,178,15,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,11,20,1,0,2016
4607.25,924.569999999999,0,0,5531.82,288,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",11,20,1,0,2016
103.5,0,0,1,104.5,5,"Dispatch Taxi Affiliation",otro,11,21,1,0,2016
4.5,0,0,0,4.5,1,"Dispatch Taxi Affiliation",otro,11,21,1,0,2016
3.25,0,0,0,3.25,1,"Dispatch Taxi Affiliation",otro,11,21,1,0,2016
141,0,0,0,141,8,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,11,21,1,0,2016
3969.05,757.89,0,0,4726.94,203,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",11,21,1,0,2016
154.75,0,0,9,163.75,6,"Dispatch Taxi Affiliation",otro,11,22,1,0,2016
16.5,0,0,0,16.5,1,"Dispatch Taxi Affiliation",otro,11,22,1,0,2016
89.5,0,0,0,89.5,10,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,11,22,1,0,2016
3847.4,733.01,0,0,4580.41,206,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",11,22,1,0,2016
106.5,0,0,4,110.5,5,"Dispatch Taxi Affiliation",otro,11,23,1,0,2016
11.5,2,0,0,13.5,2,"Dispatch Taxi Affiliation",otro,11,23,1,0,2016
65.85,0,0,0,65.85,5,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,11,23,1,0,2016
3197.75,592.91,0,0,3790.66,137,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",11,23,1,0,2016
42.25,0,0,5,47.25,2,"Dispatch Taxi Affiliation",otro,12,0,1,1,2016
33.25,0,0,20.57,53.82,1,"Dispatch Taxi Affiliation",otro,12,0,1,1,2016
18.75,0,0,0,18.75,4,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,12,0,1,1,2016
1978.25,352.47,0,0,2330.72,96,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",12,0,1,1,2016
72.26,0,0,5,77.26,5,"Dispatch Taxi Affiliation",otro,12,1,1,1,2016
27.5,0,0,0,27.5,4,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,12,1,1,1,2016
1395.25,298.47,0,0,1693.72,56,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",12,1,1,1,2016
76.25,0,0,5,81.25,2,"Dispatch Taxi Affiliation",otro,12,2,1,1,2016
44,0,0,0,44,3,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,12,2,1,1,2016
700.5,136.25,0,0,836.75,23,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",12,2,1,1,2016
3.75,0,0,0,3.75,1,"Dispatch Taxi Affiliation",otro,12,3,1,1,2016
14,0,0,0,14,2,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,12,3,1,1,2016
763.94,113.83,0,0,877.77,25,"Chicago Elite Cab Corp. (Chicago Carriag","Credit Card",12,3,1,1,2016
49.75,0,0,0,49.75,3,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,12,4,1,1,2016
10.5,0,0,0,10.5,1,"Dispatch Taxi Affiliation",otro,12,5,1,1,2016
57.25,0,0,0,57.25,6,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,12,5,1,1,2016
8.28,0,0,0,8.28,4,"Dispatch Taxi Affiliation",otro,12,6,1,1,2016
82,0,0,0,82,17,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,12,6,1,1,2016
85.5,0,0,0,85.5,6,"Dispatch Taxi Affiliation",otro,12,7,1,1,2016
9.75,0,0,0,9.75,1,"Dispatch Taxi Affiliation",otro,12,7,1,1,2016
23.75,0,0,0,23.75,1,"Dispatch Taxi Affiliation",otro,12,7,1,1,2016
73.25,0,0,0,73.25,10,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,12,7,1,1,2016
11.5,0,0,0,11.5,2,"Dispatch Taxi Affiliation",otro,12,8,1,1,2016
36.25,0,0,0,36.25,2,"Dispatch Taxi Affiliation",otro,12,8,1,1,2016
76.75,0,0,0,76.75,15,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,12,8,1,1,2016
79.5,0,0,0,79.5,6,"Dispatch Taxi Affiliation",otro,12,9,1,1,2016
107,0,0,0,107,16,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,12,9,1,1,2016
17.75,0,0,0,17.75,2,"Dispatch Taxi Affiliation",otro,12,10,1,1,2016
247,0,0,0,247,15,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,12,10,1,1,2016
57.5,0,0,0,57.5,4,"Dispatch Taxi Affiliation",otro,12,11,1,1,2016
5.5,0,0,0,5.5,1,"Dispatch Taxi Affiliation",otro,12,11,1,1,2016
68.5,0,0,0,68.5,12,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,12,11,1,1,2016
68.25,0,0,9,77.25,6,"Dispatch Taxi Affiliation",otro,12,12,1,1,2016
20.25,0,0,4,24.25,1,"Dispatch Taxi Affiliation",otro,12,12,1,1,2016
154,0,0,0,154,11,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,12,12,1,1,2016
18,0,0,1.5,19.5,3,"Dispatch Taxi Affiliation",otro,12,13,1,1,2016
27,0,0,0,27,2,"Dispatch Taxi Affiliation",otro,12,13,1,1,2016
84.75,0,0,0,84.75,8,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,12,13,1,1,2016
21,0,0,3.5,24.5,3,"Dispatch Taxi Affiliation",otro,12,14,1,1,2016
180,0,0,0,180,16,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,12,14,1,1,2016
24.25,0,0,0,24.25,2,"Dispatch Taxi Affiliation",otro,12,15,1,1,2016
5.75,0,0,0,5.75,1,"Dispatch Taxi Affiliation",otro,12,15,1,1,2016
143,0,0,0,143,19,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,12,15,1,1,2016
46,0,0,5.5,51.5,4,"Dispatch Taxi Affiliation",otro,12,16,1,1,2016
92,0,0,0,92,15,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,12,16,1,1,2016
55.5,0,0,4,59.5,2,"Dispatch Taxi Affiliation",otro,12,17,1,1,2016
14.25,0,0,0,14.25,2,"Dispatch Taxi Affiliation",otro,12,17,1,1,2016
497.75,0,0,0,497.75,29,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,12,17,1,1,2016
309.5,0,0,14,323.5,8,"Dispatch Taxi Affiliation",otro,12,18,1,1,2016
21,0,0,0,21,3,"Dispatch Taxi Affiliation",otro,12,18,1,1,2016
83.25,0,0,0,83.25,16,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,12,18,1,1,2016
58.25,0,0,30,88.25,7,"Dispatch Taxi Affiliation",otro,12,19,1,1,2016
13.75,0,0,0,13.75,2,"Dispatch Taxi Affiliation",otro,12,19,1,1,2016
205.25,0,0,0,205.25,17,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,12,19,1,1,2016
21.25,0,0,0,21.25,1,"Dispatch Taxi Affiliation",otro,12,20,1,1,2016
12.5,0,0,1,13.5,1,"Dispatch Taxi Affiliation",otro,12,20,1,1,2016
18.5,0,0,0,18.5,2,"Dispatch Taxi Affiliation",otro,12,20,1,1,2016
183.75,0,0,0,183.75,13,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,12,20,1,1,2016
132.75,0,4.5,8,145.25,6,"Dispatch Taxi Affiliation",otro,12,21,1,1,2016
106.25,0,0,0,106.25,13,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,12,21,1,1,2016
45.5,0,0,1,46.5,3,"Dispatch Taxi Affiliation",otro,12,22,1,1,2016
156.25,0,0,0,156.25,10,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,12,22,1,1,2016
70.25,0,0,4.5,74.75,6,"Dispatch Taxi Affiliation",otro,12,23,1,1,2016
89.25,0,0,0,89.25,9,"Chicago Elite Cab Corp. (Chicago Carriag",Cash,12,23,1,1,2016
45,0,0,1,46,4,"Dispatch Taxi Affiliation",otro,13,0,1,2,2016
